Student_ID,Age,Math_Score,Science_Score,English_Score,Hours_Studied,Pass_Fail
2519,23,59,87,58,4.5,1
2520,25,84,68,81,4.6,1
2521,21,81,65,75,3.5,1
2522,25,52,76,66,2.9,1
2523,25,47,99,95,4.6,1
2524,25,64,79,63,2.5,1
2525,24,41,93,91,2.2,1
2526,24,43,56,37,4.7,0
2527,25,42,79,96,3.6,1
2528,19,80,43,70,0.5,1
2529,21,38,97,90,7.6,1
2530,19,62,92,74,7.9,1
2531,25,73,77,64,5.6,1
2532,25,53,75,35,7.6,1
2533,17,80,50,44,5.7,1
2534,18,55,59,66,4.2,1
2535,19,38,98,50,6.7,1
2536,22,86,84,87,0.7,1
2537,23,52,78,58,5.6,1
2538,18,57,90,67,2.5,1
2539,24,68,86,60,0.7,1
2540,20,45,78,92,2.8,1
2541,18,37,42,42,4.2,0
2542,22,35,36,35,0.8,0
2543,22,38,82,43,3.1,1
2544,19,98,58,62,1.5,1
2545,22,54,82,57,0.8,1
2546,24,57,99,54,5.7,1
2547,24,39,50,74,0.2,1
2548,21,58,56,47,0.9,1
2549,24,54,78,93,1.5,1
2550,25,92,49,43,6.7,1
2551,22,53,65,97,2.0,1
2552,20,40,80,42,6.4,1
2553,24,47,46,76,6.5,1
2554,25,85,60,71,4.5,1
2555,22,60,72,89,1.1,1
2556,23,45,97,38,3.5,1
2557,24,96,84,74,0.8,1
2558,24,71,42,40,7.9,1
2559,20,74,57,75,7.6,1
2560,17,41,73,84,4.3,1
2561,20,41,90,100,2.8,1
2562,25,100,82,40,6.8,1
2563,20,58,63,75,0.8,1
2564,18,98,61,36,5.7,1
2565,17,61,49,72,7.4,1
2566,17,77,57,84,7.2,1
2567,20,86,40,54,3.0,1
2568,19,68,89,74,4.8,1
2569,20,69,87,36,7.5,1
2570,23,83,70,59,6.6,1
2571,24,36,85,40,2.0,1
2572,24,63,44,49,1.0,1
2573,18,97,43,58,1.3,1
2574,25,67,85,71,2.6,1
2575,25,68,48,50,2.3,1
2576,23,60,46,98,6.6,1
2577,20,39,95,96,1.0,1
2578,18,39,84,58,0.9,1
2579,18,43,65,90,6.1,1
2580,22,53,91,40,3.5,1
2581,25,59,61,75,6.1,1
2582,17,54,78,67,4.6,1
2583,19,60,42,85,2.8,1
2584,23,72,99,43,1.2,1
2585,20,59,77,91,1.5,1
2586,17,43,66,71,7.0,1
2587,25,75,42,49,1.3,1
2588,18,37,56,76,3.3,1
2589,22,48,64,35,0.3,0
2590,23,42,84,50,0.0,1
2591,20,39,44,37,6.1,0
2592,24,84,71,84,7.5,1
2593,24,65,97,67,7.3,1
2594,22,93,96,54,7.8,1
2595,24,81,63,53,4.3,1
2596,21,57,84,67,5.1,1
2597,19,37,90,73,2.9,1
2598,19,87,64,86,0.3,1
2599,19,80,61,86,6.7,1
2600,23,93,92,91,7.1,1
2601,23,78,76,86,3.7,1
2602,19,61,66,62,5.8,1
2603,20,81,94,87,4.5,1
2604,22,62,85,53,5.2,1
2605,24,92,73,87,0.9,1
2606,17,78,55,84,1.6,1
2607,25,91,38,61,3.5,1
2608,23,57,69,54,4.5,1
2609,23,60,54,87,4.6,1
2610,22,51,97,75,3.7,1
2611,25,39,47,43,5.9,0
2612,18,41,77,46,0.2,1
2613,22,80,60,54,7.5,1
2614,20,43,81,75,2.5,1
2615,24,57,72,73,3.8,1
2616,18,55,54,55,6.4,1
2617,23,87,55,95,0.9,1
2618,21,66,49,53,5.5,1
2619,24,40,52,83,0.8,1
2620,24,56,37,81,3.0,1
2621,24,58,92,37,4.7,1
2622,24,79,78,45,7.6,1
2623,22,52,73,85,0.6,1
2624,19,60,76,72,0.9,1
2625,18,98,37,88,2.8,1
2626,19,67,59,100,2.9,1
2627,21,38,97,75,7.9,1
2628,19,65,74,68,0.4,1
2629,24,78,40,69,8.0,1
2630,24,77,39,51,5.3,1
2631,17,37,73,83,5.9,1
2632,20,83,84,39,7.2,1
2633,21,77,81,100,5.6,1
2634,23,78,51,79,3.3,1
2635,21,97,71,69,4.4,1
2636,18,45,75,100,7.3,1
2637,18,51,48,66,0.2,1
2638,18,43,54,65,1.4,1
2639,18,36,36,78,6.9,1
2640,18,93,77,48,1.2,1
2641,18,52,60,45,0.4,1
2642,19,46,35,90,0.7,1
2643,20,45,84,76,1.7,1
2644,25,60,98,58,1.5,1
2645,24,42,91,58,2.3,1
2646,25,57,60,68,0.1,1
2647,19,59,50,44,7.0,1
2648,20,76,64,55,1.5,1
2649,23,72,87,99,5.1,1
2650,21,67,79,65,1.7,1
2651,25,67,71,55,0.1,1
2652,18,98,79,42,0.5,1
2653,23,92,36,46,0.6,1
2654,22,81,43,68,4.7,1
2655,22,96,82,98,3.6,1
2656,21,75,59,64,6.1,1
2657,19,80,87,94,0.3,1
2658,24,86,94,94,2.6,1
2659,24,84,88,38,1.2,1
2660,19,83,54,86,6.3,1
2661,22,57,54,58,0.1,1
2662,20,85,95,54,0.8,1
2663,21,37,98,85,2.7,1
2664,19,70,64,59,2.4,1
2665,24,98,90,90,4.9,1
2666,19,42,80,48,3.9,1
2667,18,96,72,53,7.6,1
2668,20,98,62,88,4.2,1
2669,24,74,55,78,0.1,1
2670,21,89,50,51,5.5,1
2671,25,82,51,82,2.3,1
2672,24,92,82,88,0.5,1
2673,20,76,64,75,1.7,1
2674,24,78,77,59,6.3,1
2675,19,64,65,66,7.7,1
2676,24,37,75,100,4.5,1
2677,18,53,76,45,3.1,1
2678,25,69,43,92,3.9,1
2679,23,70,53,81,6.2,1
2680,17,63,35,76,3.8,1
2681,22,96,53,69,6.6,1
2682,22,75,60,59,3.9,1
2683,18,42,59,99,2.4,1
2684,21,83,89,36,2.0,1
2685,21,53,72,38,2.1,1
2686,17,88,45,82,5.2,1
2687,24,53,92,83,6.2,1
2688,25,91,75,48,1.3,1
2689,21,60,93,71,3.6,1
2690,19,76,37,50,4.7,1
2691,17,96,82,53,6.9,1
2692,22,83,38,90,6.7,1
2693,22,76,39,71,3.2,1
2694,22,40,100,42,4.5,1
2695,19,43,52,54,4.0,0
2696,18,65,46,81,4.2,1
2697,22,87,78,43,2.7,1
2698,24,42,88,85,3.2,1
2699,19,46,61,92,4.4,1
2700,19,68,64,65,0.9,1
2701,17,38,41,63,5.2,0
2702,24,63,64,54,0.3,1
2703,19,76,84,85,4.0,1
2704,17,72,98,38,4.1,1
2705,23,40,60,39,4.4,0
2706,20,97,35,79,1.8,1
2707,18,82,100,56,4.7,1
2708,23,35,71,69,1.7,1
2709,25,84,55,60,3.0,1
2710,21,76,68,85,2.7,1
2711,18,92,38,92,5.2,1
2712,25,61,58,49,6.2,1
2713,17,48,61,60,3.1,1
2714,21,62,73,81,6.7,1
2715,24,64,67,62,0.4,1
2716,25,36,62,58,0.2,1
2717,22,84,76,93,1.7,1
2718,23,56,97,96,4.8,1
2719,25,66,44,48,4.8,1
2720,17,41,36,70,6.8,0
2721,17,83,55,47,2.4,1
2722,17,59,89,82,2.9,1
2723,18,37,73,39,2.2,0
2724,18,68,93,61,2.4,1
2725,18,38,95,57,7.4,1
2726,17,65,93,69,0.9,1
2727,21,96,43,54,0.2,1
2728,20,83,38,39,0.5,1
2729,24,94,87,57,3.5,1
2730,17,40,43,70,4.6,1
2731,21,60,69,38,5.8,1
2732,21,59,65,92,7.7,1
2733,17,40,90,97,8.0,1
2734,20,41,71,81,5.7,1
2735,18,93,95,55,4.8,1
2736,22,82,53,76,5.3,1
2737,22,86,82,94,3.3,1
2738,22,53,98,87,6.1,1
2739,22,46,67,52,7.7,1
2740,22,94,92,56,7.4,1
2741,17,53,78,55,2.7,1
2742,19,61,85,45,7.8,1
2743,23,99,40,48,7.0,1
2744,17,56,64,77,2.0,1
2745,24,82,85,85,0.9,1
2746,20,87,48,63,4.6,1
2747,24,59,35,99,1.2,1
2748,18,44,74,65,4.0,1
2749,23,61,47,59,2.4,1
2750,17,72,50,61,0.1,1
2751,19,44,43,67,6.6,1
2752,24,89,80,86,7.6,1
2753,17,73,78,84,5.6,1
2754,22,89,96,40,1.7,1
2755,24,98,75,79,7.8,1
2756,17,95,84,47,2.0,1
2757,23,79,97,38,5.5,1
2758,23,97,46,95,0.3,1
2759,21,45,66,47,4.3,1
2760,24,78,65,95,3.0,1
2761,17,92,62,87,2.6,1
2762,18,51,38,99,0.1,1
2763,24,58,94,70,0.6,1
2764,23,41,67,50,6.4,1
2765,25,92,72,55,3.9,1
2766,17,77,89,49,2.3,1
2767,19,44,60,96,7.7,1
2768,24,84,57,83,2.0,1
2769,17,63,78,98,2.4,1
2770,20,49,47,56,5.7,1
2771,19,38,91,98,1.1,1
2772,22,90,37,82,6.4,1
2773,25,95,39,70,0.9,1
2774,23,89,43,43,4.5,1
2775,18,80,95,86,2.1,1
2776,25,52,50,38,7.4,0
2777,19,58,60,92,0.7,1
2778,25,68,96,43,3.0,1
2779,19,49,40,64,4.7,1
2780,20,52,85,36,1.2,1
2781,22,36,49,69,0.5,1
2782,25,52,75,66,0.1,1
2783,24,59,95,96,6.4,1
2784,24,57,84,44,1.7,1
2785,19,100,53,43,5.3,1
2786,24,44,56,66,4.1,1
2787,23,81,63,68,6.7,1
2788,23,90,40,76,0.5,1
2789,23,82,85,92,0.2,1
2790,20,51,96,100,6.0,1
2791,23,55,65,71,5.2,1
2792,24,90,38,88,6.2,1
2793,18,53,40,82,4.5,1
2794,21,94,78,73,3.1,1
2795,25,74,95,100,4.8,1
2796,24,52,95,78,3.1,1
2797,18,78,43,67,5.5,1
2798,21,71,100,64,7.5,1
2799,22,76,65,59,7.4,1
2800,22,59,77,87,7.8,1
2801,21,89,59,52,2.1,1
2802,21,81,76,61,1.5,1
2803,24,57,50,72,4.7,1
2804,20,78,58,98,1.6,1
2805,22,96,69,93,2.0,1
2806,25,67,44,67,2.7,1
2807,18,85,35,43,7.7,1
2808,20,67,98,93,6.5,1
2809,25,70,100,88,4.7,1
2810,20,89,97,48,2.1,1
2811,24,75,50,52,3.5,1
2812,19,41,40,43,1.0,0
2813,21,69,51,47,0.9,1
2814,23,42,36,49,1.6,0
2815,22,70,71,90,7.8,1
2816,20,69,80,65,1.8,1
2817,19,75,63,56,0.2,1
2818,23,37,55,46,1.6,0
2819,21,50,47,66,6.5,1
2820,23,93,56,57,1.8,1
2821,20,35,65,74,2.2,1
2822,23,84,92,62,4.6,1
2823,20,45,87,91,0.8,1
2824,24,84,83,37,1.2,1
2825,25,61,97,90,6.1,1
2826,25,37,98,99,2.7,1
2827,23,61,82,53,6.7,1
2828,18,83,56,86,4.8,1
2829,20,80,86,70,1.7,1
2830,20,64,83,95,5.7,1
2831,17,66,43,92,5.5,1
2832,17,79,81,83,3.1,1
2833,17,92,89,46,3.9,1
2834,23,64,69,81,2.0,1
2835,21,56,63,60,3.8,1
2836,17,81,41,64,7.8,1
2837,18,55,46,41,5.7,0
2838,21,67,92,54,0.6,1
2839,21,90,70,58,1.1,1
2840,20,56,43,64,3.3,1
2841,18,57,71,95,5.0,1
2842,23,65,37,60,7.2,1
2843,18,47,69,57,0.5,1
2844,25,94,82,57,1.0,1
2845,19,58,66,36,4.3,1
2846,22,69,100,37,6.8,1
2847,25,42,85,52,4.0,1
2848,19,54,51,65,0.4,1
2849,22,70,94,66,4.6,1
2850,24,49,66,55,1.4,1
2851,17,83,52,35,0.5,1
2852,21,97,85,86,3.7,1
2853,25,80,86,67,3.7,1
2854,25,56,99,98,7.5,1
2855,19,61,44,82,6.4,1
2856,21,87,83,83,0.9,1
2857,21,75,97,60,3.0,1
2858,17,53,92,52,1.7,1
2859,21,53,37,64,3.2,1
2860,24,86,94,94,2.0,1
2861,22,94,51,88,7.1,1
2862,17,53,47,72,2.0,1
2863,22,94,84,90,0.4,1
2864,18,80,100,96,4.8,1
2865,17,96,43,80,7.5,1
2866,22,99,56,36,1.5,1
2867,18,69,42,38,1.2,0
2868,25,82,38,92,1.7,1
2869,23,93,79,76,2.7,1
2870,21,50,91,97,2.9,1
2871,23,39,99,43,6.1,1
2872,19,83,77,91,7.5,1
2873,21,60,46,84,1.2,1
2874,21,40,40,73,3.2,1
2875,17,59,88,59,7.6,1
2876,23,54,89,67,6.4,1
2877,20,43,55,39,0.0,0
2878,21,43,63,94,5.8,1
2879,19,98,49,45,7.4,1
2880,24,78,82,95,6.5,1
2881,21,77,76,54,4.6,1
2882,25,66,63,37,5.5,1
2883,23,77,100,73,3.9,1
2884,24,86,41,73,7.8,1
2885,21,53,63,63,0.9,1
2886,20,54,47,99,3.7,1
2887,22,86,88,77,3.3,1
2888,21,55,96,43,0.6,1
2889,22,42,90,86,7.4,1
2890,23,95,38,77,1.2,1
2891,22,65,97,97,0.9,1
2892,23,86,90,65,4.7,1
2893,21,56,78,55,1.9,1
2894,22,45,47,45,4.7,0
2895,18,36,54,89,6.4,1
2896,24,54,41,35,7.2,0
2897,24,52,72,81,1.4,1
2898,22,46,40,56,5.3,0
2899,21,39,45,40,2.6,0
2900,17,59,56,85,6.6,1
2901,24,72,44,71,0.9,1
2902,19,68,55,100,0.5,1
2903,18,63,71,39,4.0,1
2904,23,55,95,92,6.8,1
2905,22,74,72,86,7.6,1
2906,23,65,74,76,6.5,1
2907,20,54,54,39,1.9,0
2908,18,50,53,48,0.5,1
2909,24,44,71,77,1.0,1
2910,22,96,90,87,4.6,1
2911,18,73,61,95,7.4,1
2912,17,85,59,79,2.9,1
2913,18,67,84,58,0.4,1
2914,24,85,76,92,3.7,1
2915,19,89,75,58,6.5,1
2916,17,56,67,88,7.0,1
2917,18,77,53,40,3.9,1
2918,19,98,70,60,1.9,1
2919,19,36,81,78,3.3,1
2920,22,48,96,99,2.7,1
2921,20,77,99,70,1.7,1
2922,25,60,90,40,3.1,1
2923,24,72,93,40,7.7,1
2924,21,87,43,95,2.7,1
2925,23,64,75,63,7.4,1
2926,24,39,64,67,2.1,1
2927,23,64,40,63,2.1,1
2928,24,35,90,41,1.9,1
2929,18,70,88,37,6.4,1
2930,25,74,41,98,6.9,1
2931,20,71,49,65,4.3,1
2932,23,77,57,60,4.5,1
2933,17,45,77,66,5.5,1
2934,24,51,68,56,0.2,1
2935,21,88,55,89,5.4,1
2936,20,81,47,71,5.8,1
2937,21,43,44,54,8.0,0
2938,18,35,65,43,6.8,0
2939,21,49,92,78,7.7,1
2940,18,94,100,50,4.0,1
2941,24,70,45,80,5.3,1
2942,18,84,59,67,2.8,1
2943,17,46,43,55,7.3,0
2944,19,59,96,79,2.7,1
2945,17,84,90,48,2.7,1
2946,25,86,62,56,6.2,1
2947,20,96,43,64,5.0,1
2948,24,93,84,76,4.5,1
2949,22,40,39,92,1.6,1
2950,20,80,37,82,0.0,1
2951,22,35,75,94,3.3,1
2952,18,47,49,52,1.1,0
2953,24,78,50,39,4.0,1
2954,22,89,72,39,2.0,1
2955,18,73,52,68,0.4,1
2956,23,70,78,87,8.0,1
2957,18,81,44,98,7.8,1
2958,21,87,37,38,5.9,1
2959,21,46,52,47,2.6,0
2960,22,68,77,75,0.9,1
2961,18,62,45,64,1.5,1
2962,17,45,73,73,2.2,1
2963,18,40,74,88,7.2,1
2964,18,69,41,52,5.3,1
2965,18,35,48,96,0.8,1
2966,17,81,86,48,3.8,1
2967,21,66,45,77,1.3,1
2968,19,48,37,95,1.5,1
2969,20,51,56,100,5.8,1
2970,20,35,69,59,7.9,1
2971,24,42,90,62,4.4,1
2972,23,72,79,52,1.5,1
2973,23,87,71,69,7.8,1
2974,20,50,88,67,4.9,1
2975,24,49,86,59,0.0,1
2976,21,58,50,66,5.5,1
2977,19,64,66,40,5.7,1
2978,18,52,62,70,5.5,1
2979,18,61,49,36,4.6,0
2980,23,61,92,53,0.9,1
2981,19,50,82,76,5.8,1
2982,23,70,91,60,3.0,1
2983,19,80,59,66,1.7,1
2984,24,70,90,41,3.9,1
2985,21,94,55,42,0.0,1
2986,17,72,61,87,6.0,1
2987,18,53,71,70,7.1,1
2988,19,36,95,43,3.4,1
2989,24,63,92,60,2.8,1
2990,21,84,69,55,6.7,1
2991,24,52,37,65,1.8,1
2992,24,100,53,49,3.1,1
2993,21,67,47,69,5.8,1
2994,25,86,37,43,6.4,1
2995,18,71,67,66,1.9,1
2996,25,58,98,35,6.8,1
2997,19,76,88,78,7.7,1
2998,17,58,48,74,3.8,1
2999,23,69,60,86,2.0,1
3000,22,95,60,66,0.8,1
3001,22,78,80,95,0.4,1
3002,20,98,64,90,4.3,1
3003,25,44,48,52,0.1,0
3004,20,40,61,94,3.3,1
3005,23,44,48,91,4.3,1
3006,19,62,62,82,1.8,1
3007,18,36,87,50,0.3,1
3008,21,92,61,46,5.1,1
3009,22,50,46,67,7.4,1
3010,25,65,40,95,6.0,1
3011,21,35,97,62,4.3,1
3012,23,47,46,99,7.1,1
3013,20,70,35,89,7.4,1
3014,22,92,56,38,7.5,1
3015,18,37,70,59,7.8,1
3016,19,64,40,57,6.6,1
3017,20,60,51,72,6.6,1
3018,24,92,63,52,0.5,1
3019,17,61,81,73,0.9,1
3020,23,43,55,95,1.2,1
3021,23,82,39,57,0.1,1
3022,23,55,62,44,0.9,1
3023,19,90,64,56,3.3,1
3024,21,77,92,55,5.7,1
3025,25,62,92,89,5.3,1
3026,19,91,70,75,4.9,1
3027,21,37,60,86,4.9,1
3028,21,94,46,49,3.0,1
3029,19,64,49,96,7.2,1
3030,23,52,41,58,7.3,1
3031,25,51,65,41,7.0,1
3032,25,44,65,45,6.9,1
3033,22,46,68,68,4.2,1
3034,22,57,40,89,4.4,1
3035,24,61,52,63,6.8,1
3036,18,91,44,89,4.1,1
3037,25,76,93,56,0.6,1
3038,21,78,38,39,7.9,1
3039,17,38,38,45,6.2,0
3040,22,45,45,59,1.3,0
3041,24,47,91,82,7.6,1
3042,17,38,54,80,6.3,1
3043,22,49,99,72,3.0,1
3044,21,45,53,96,2.1,1
3045,21,44,54,57,3.9,1
3046,21,40,75,83,4.0,1
3047,24,90,94,38,0.3,1
3048,17,35,68,66,4.8,1
3049,23,78,46,81,2.8,1
3050,25,54,86,83,2.2,1
3051,18,54,69,100,1.9,1
3052,20,82,41,81,7.9,1
3053,21,83,40,40,6.6,1
3054,24,61,65,87,0.4,1
3055,25,80,37,58,3.7,1
3056,19,69,41,50,0.5,1
3057,23,50,35,68,2.0,1
3058,21,57,95,98,7.7,1
3059,20,83,59,43,4.1,1
3060,23,54,43,53,2.1,1
3061,23,72,56,74,5.0,1
3062,23,37,66,88,2.4,1
3063,19,90,62,48,2.9,1
3064,21,67,45,94,7.7,1
3065,17,72,84,55,6.6,1
3066,22,82,72,40,7.6,1
3067,19,64,82,78,3.2,1
3068,25,72,59,37,5.5,1
3069,18,74,87,70,3.8,1
3070,21,99,37,63,4.1,1
3071,18,99,57,70,2.9,1
3072,22,52,94,42,5.8,1
3073,22,42,72,65,0.3,1
3074,20,61,80,59,7.3,1
3075,25,75,50,85,2.1,1
3076,20,48,46,47,6.5,0
3077,24,50,41,60,4.2,1
3078,20,60,98,62,4.7,1
3079,19,76,63,40,3.2,1
3080,23,44,45,99,6.8,1
3081,24,76,84,47,6.1,1
3082,24,87,36,36,7.7,1
3083,19,38,38,48,1.7,0
3084,22,49,51,36,6.2,0
3085,20,77,95,98,5.5,1
3086,21,50,88,35,5.8,1
3087,20,79,52,42,3.1,1
3088,18,44,50,71,2.5,1
3089,18,63,64,85,4.3,1
3090,25,38,52,87,3.8,1
3091,20,55,62,99,1.4,1
3092,19,92,70,77,0.6,1
3093,22,46,67,39,3.3,1
3094,21,87,40,81,1.0,1
3095,17,78,65,98,6.2,1
3096,23,40,47,49,3.4,0
3097,19,37,40,59,3.4,0
3098,17,61,81,84,4.2,1
3099,23,46,38,84,7.1,1
3100,19,44,76,62,5.5,1
3101,18,62,67,78,7.6,1
3102,22,90,100,58,0.4,1
3103,23,97,97,89,4.6,1
3104,25,53,61,68,5.2,1
3105,21,40,49,65,6.0,1
3106,21,35,92,59,7.2,1
3107,22,96,52,87,2.4,1
3108,17,82,50,41,1.7,1
3109,18,92,37,41,5.3,1
3110,25,43,72,71,2.9,1
3111,19,92,67,56,7.5,1
3112,23,88,83,72,6.0,1
3113,25,93,46,72,5.1,1
3114,19,81,84,66,4.3,1
3115,19,48,72,37,2.6,1
3116,25,59,57,59,7.1,1
3117,18,63,72,53,1.5,1
3118,23,42,87,37,3.2,1
3119,25,85,50,93,3.8,1
3120,23,38,91,57,7.8,1
3121,20,64,63,76,2.5,1
3122,22,52,37,71,5.2,1
3123,17,87,50,53,7.2,1
3124,23,53,86,80,2.7,1
3125,25,90,69,46,5.4,1
3126,25,83,79,87,3.1,1
3127,18,62,36,96,7.4,1
3128,23,53,59,75,0.8,1
3129,22,50,67,59,7.8,1
3130,21,54,65,74,3.2,1
3131,25,40,38,56,2.2,0
3132,24,35,35,100,6.0,1
3133,23,84,43,42,4.8,1
3134,18,84,99,60,6.7,1
3135,18,59,77,38,0.6,1
3136,17,83,42,70,7.6,1
3137,18,44,76,41,2.3,1
3138,24,57,60,91,3.3,1
3139,23,41,82,63,5.0,1
3140,21,98,91,91,2.2,1
3141,21,42,92,52,3.1,1
3142,23,87,51,52,6.1,1
3143,22,46,97,95,0.2,1
3144,23,55,43,68,7.4,1
3145,17,68,43,59,3.2,1
3146,20,64,46,51,1.6,1
3147,22,56,60,79,2.9,1
3148,23,45,94,36,0.9,1
3149,20,56,48,45,6.8,0
3150,19,49,63,89,0.0,1
3151,20,75,51,94,6.6,1
3152,24,79,83,50,4.4,1
3153,20,44,72,74,1.7,1
3154,21,56,76,41,4.7,1
3155,19,72,100,40,6.9,1
3156,18,71,41,65,3.4,1
3157,24,67,48,85,1.6,1
3158,24,53,94,98,4.3,1
3159,25,58,44,36,1.4,0
3160,19,97,58,48,5.1,1
3161,20,88,56,78,2.1,1
3162,24,91,64,89,6.3,1
3163,20,66,49,100,7.0,1
3164,19,75,87,38,4.3,1
3165,22,92,37,98,1.8,1
3166,25,89,86,50,5.8,1
3167,24,42,86,98,3.8,1
3168,20,53,36,81,7.2,1
3169,17,53,45,56,3.0,1
3170,19,79,76,55,1.8,1
3171,18,81,36,77,7.9,1
3172,25,48,68,86,7.9,1
3173,19,57,44,52,5.9,1
3174,22,93,40,69,4.5,1
3175,20,71,37,55,3.4,1
3176,19,39,77,39,7.1,1
3177,20,90,67,99,5.3,1
3178,21,73,78,100,5.2,1
3179,25,45,71,79,5.0,1
3180,24,99,93,39,5.0,1
3181,24,57,65,86,0.7,1
3182,24,60,58,38,3.1,1
3183,24,44,43,94,2.2,1
3184,24,98,84,54,4.9,1
3185,23,54,51,75,4.0,1
3186,25,98,39,75,4.6,1
3187,25,58,65,82,0.0,1
3188,17,38,81,84,5.6,1
3189,23,77,93,39,5.8,1
3190,17,56,70,57,5.4,1
3191,22,69,67,58,6.8,1
3192,25,85,60,52,3.1,1
3193,22,72,58,66,6.6,1
3194,19,69,85,63,5.5,1
3195,20,48,78,86,4.4,1
3196,19,76,58,78,2.1,1
3197,24,78,84,56,1.4,1
3198,19,63,63,78,3.2,1
3199,25,82,48,63,4.9,1
3200,25,85,82,81,0.8,1
3201,17,97,68,84,7.6,1
3202,25,76,97,71,2.6,1
3203,21,59,74,50,1.8,1
3204,25,44,49,96,6.6,1
3205,24,60,77,65,1.3,1
3206,21,46,81,61,6.3,1
3207,23,76,72,93,2.5,1
3208,18,76,60,48,2.6,1
3209,20,81,62,88,5.8,1
3210,24,47,65,89,5.8,1
3211,24,40,37,69,6.8,0
3212,19,48,71,46,5.6,1
3213,17,57,93,84,6.2,1
3214,25,50,95,42,7.6,1
3215,19,35,69,81,6.1,1
3216,19,100,79,86,1.9,1
3217,19,77,89,88,7.1,1
3218,17,99,88,92,7.6,1
3219,25,73,56,52,3.5,1
3220,24,100,78,70,5.6,1
3221,25,89,81,75,5.1,1
3222,21,51,73,50,1.4,1
3223,18,89,77,38,6.5,1
3224,19,35,40,40,7.5,0
3225,19,82,64,64,6.4,1
3226,18,51,49,76,7.7,1
3227,22,35,76,78,0.6,1
3228,24,61,89,58,0.3,1
3229,18,71,84,84,2.3,1
3230,24,63,89,92,1.2,1
3231,24,72,87,54,5.8,1
3232,17,100,56,82,1.0,1
3233,21,43,62,57,1.7,1
3234,25,48,52,59,6.5,1
3235,18,53,35,74,1.0,1
3236,18,36,46,66,0.5,0
3237,23,55,61,94,2.1,1
3238,22,56,95,86,0.2,1
3239,25,93,57,58,5.6,1
3240,22,76,68,81,3.8,1
3241,25,96,52,83,5.0,1
3242,19,39,76,53,6.9,1
3243,18,93,83,65,4.1,1
3244,18,58,91,50,3.1,1
3245,24,93,62,60,1.4,1
3246,24,62,58,38,6.3,1
3247,22,54,62,87,1.5,1
3248,19,89,76,44,7.6,1
3249,21,53,65,56,1.9,1
3250,22,66,61,75,5.2,1
3251,25,69,88,50,7.5,1
3252,24,94,98,63,5.8,1
3253,19,72,66,37,6.5,1
3254,22,67,98,49,2.1,1
3255,19,91,35,58,7.1,1
3256,19,55,42,77,3.5,1
3257,20,94,98,49,5.3,1
3258,20,76,52,66,3.9,1
3259,19,47,52,81,1.2,1
3260,23,41,59,57,5.8,1
3261,17,68,97,94,7.1,1
3262,25,91,79,61,4.0,1
3263,22,80,58,65,5.3,1
3264,25,42,40,60,3.2,0
3265,17,73,65,84,2.2,1
3266,18,76,49,93,6.5,1
3267,18,55,61,46,2.8,1
3268,17,56,79,38,6.2,1
3269,18,96,70,100,2.4,1
3270,20,60,35,88,0.5,1
3271,24,98,46,49,0.7,1
3272,19,54,54,49,3.2,1
3273,20,93,87,94,1.3,1
3274,19,46,49,49,0.4,0
3275,23,51,58,40,3.2,0
3276,18,39,92,52,4.9,1
3277,22,91,66,60,5.3,1
3278,20,59,90,83,0.3,1
3279,22,36,57,93,1.7,1
3280,21,48,54,71,6.2,1
3281,19,71,37,85,0.8,1
3282,25,78,36,76,1.1,1
3283,19,71,83,51,1.2,1
3284,17,59,81,79,6.7,1
3285,23,43,35,62,6.7,0
3286,22,98,37,47,1.0,1
3287,20,50,53,70,7.8,1
3288,20,80,76,81,3.4,1
3289,23,51,62,38,2.5,1
3290,21,54,38,53,7.5,0
3291,24,89,50,81,7.4,1
3292,19,98,70,42,3.8,1
3293,19,42,91,45,4.8,1
3294,23,37,87,64,3.4,1
3295,19,71,48,78,1.0,1
3296,22,55,35,63,2.1,1
3297,21,42,50,37,0.3,0
3298,22,86,98,92,7.3,1
3299,22,74,43,82,3.4,1
3300,24,79,82,71,4.7,1
3301,23,66,67,96,6.7,1
3302,18,67,94,90,1.1,1
3303,17,42,50,100,0.9,1
3304,18,38,87,64,0.3,1
3305,18,70,46,97,3.6,1
3306,19,40,36,47,3.4,0
3307,22,53,38,48,3.6,0
3308,22,94,45,60,5.6,1
3309,25,92,48,66,0.3,1
3310,17,64,77,45,3.7,1
3311,17,71,81,70,6.5,1
3312,24,86,57,49,2.4,1
3313,20,90,58,79,0.2,1
3314,25,80,92,89,6.9,1
3315,23,98,38,61,4.8,1
3316,18,77,60,60,4.5,1
3317,23,91,67,90,1.3,1
3318,23,54,45,80,3.5,1
3319,18,52,95,37,4.2,1
3320,17,69,86,88,0.5,1
3321,23,77,38,43,0.8,1
3322,18,97,94,50,0.4,1
3323,21,68,65,43,0.3,1
3324,21,75,66,43,4.6,1
3325,22,40,67,99,6.3,1
3326,17,73,98,85,6.5,1
3327,25,63,43,60,7.9,1
3328,24,50,88,83,4.7,1
3329,25,48,87,83,6.0,1
3330,18,97,71,41,1.2,1
3331,24,69,66,64,3.8,1
3332,19,90,58,61,6.1,1
3333,25,72,49,92,5.4,1
3334,17,68,56,90,0.5,1
3335,19,94,41,100,0.2,1
3336,24,56,48,46,6.6,1
3337,23,55,38,68,0.4,1
3338,18,45,65,82,6.8,1
3339,25,92,53,49,4.8,1
